Frames,ARIEL X,ARIEL Y,ARIEL Z,LFHD X,LFHD Y,LFHD Z,LBHD X,LBHD Y,LBHD Z,RFHD X,RFHD Y,RFHD Z,RBHD X,RBHD Y,RBHD Z,C7 X,C7 Y,C7 Z,T10 X,T10 Y,T10 Z,CLAV X,CLAV Y,CLAV Z,STRN X,STRN Y,STRN Z,LFSH X,LFSH Y,LFSH Z,LBSH X,LBSH Y,LBSH Z,LUPA X,LUPA Y,LUPA Z,LELB X,LELB Y,LELB Z,LIEL X,LIEL Y,LIEL Z,LOWR X,LOWR Y,LOWR Z,LIWR X,LIWR Y,LIWR Z,LWRE X,LWRE Y,LWRE Z,LIHAND X,LIHAND Y,LIHAND Z,LOHAND X,LOHAND Y,LOHAND Z,RFSH X,RFSH Y,RFSH Z,RBSH X,RBSH Y,RBSH Z,RUPA X,RUPA Y,RUPA Z,RELB X,RELB Y,RELB Z,RIEL X,RIEL Y,RIEL Z,ROWR X,ROWR Y,ROWR Z,RIWR X,RIWR Y,RIWR Z,RWRE X,RWRE Y,RWRE Z,RIHAND X,RIHAND Y,RIHAND Z,ROHAND X,ROHAND Y,ROHAND Z,LFWT X,LFWT Y,LFWT Z,LMWT X,LMWT Y,LMWT Z,LBWT X,LBWT Y,LBWT Z,RFWT X,RFWT Y,RFWT Z,RMWT X,RMWT Y,RMWT Z,RBWT X,RBWT Y,RBWT Z,LHIP X,LHIP Y,LHIP Z,LKNE X,LKNE Y,LKNE Z,LKNI X,LKNI Y,LKNI Z,LSHN X,LSHN Y,LSHN Z,LANK X,LANK Y,LANK Z,LHEL X,LHEL Y,LHEL Z,LMT5 X,LMT5 Y,LMT5 Z,LMT1 X,LMT1 Y,LMT1 Z,LTOE X,LTOE Y,LTOE Z,RHIP X,RHIP Y,RHIP Z,RKNE X,RKNE Y,RKNE Z,RKNI X,RKNI Y,RKNI Z,RSHN X,RSHN Y,RSHN Z,RANK X,RANK Y,RANK Z,RHEL X,RHEL Y,RHEL Z,RMT5 X,RMT5 Y,RMT5 Z,RMT1 X,RMT1 Y,RMT1 Z,RTOE X,RTOE Y,RTOE Z
176,-364.033,1582.362,-490.047,-337.593,1520.079,-407.785,-223.19,1538.073,-413.894,-333.211,1517.538,-575.862,-226.795,1527.564,-571.144,-122.578,1356.813,-525.875,-95.836,1134.248,-568.304,-290.557,1278.407,-502.157,-342.572,1122.034,-532.509,-241.292,1253.481,-389.494,-76.472,1268.583,-419.635,-62.808,1101.737,-335.135,-66.274,994.533,-320.91,-59.644,993.997,-401.024,-75.256,773.825,-330.923,-151.405,773.259,-369.7,-80.244,854.803,-322.404,-140.4,686.755,-350.972,-79.798,691.456,-338.926,-285.956,1307.153,-636.324,-118.174,1302.627,-662.998,-217.872,1222.212,-821.648,-303.8,1150.783,-897.159,-277.521,1084.302,-859.301,-496.546,1028.513,-926.432,-527.773,1068.624,-864.214,-425.005,1102.195,-910.531,-574.002,1046.233,-885.397,-566.153,992.6,-930.004,-308.325,932.751,-450.527,-389.01,954.897,-569.178,-133.107,918.559,-506.249,-339.572,976.621,-685.504,-140.791,941.732,-610.043,-165.772,963.65,-690.801,-374.921,628.886,-434.61,-388.872,444.554,-456.354,-452.054,442.698,-548.807,-371.419,296.769,-474.831,-463.209,66.936,-495.508,-431.875,15.328,-565.975,-580.931,59.797,-421.738,-616.517,54.367,-507.193,-652.758,76.774,-444.437,-239.49,635.959,-801.151,-281.409,457.788,-803.605,-283.95,421.983,-708.518,-197.636,284.833,-837.814,-44.018,148.256,-882.123,38.455,158.732,-835.745,-119.507,36.595,-886.583,-118.443,44.342,-810.67,-160.169,32.781,-827.719
177,-354.193,1580.794,-493.78,-327.871,1518.25,-411.645,-213.399,1535.931,-417.784,-323.552,1516.061,-579.73,-217.116,1525.759,-575.046,-113.264,1355.18,-530.347,-85.805,1132.955,-573.445,-281.112,1276.181,-506.67,-332.557,1119.609,-537.442,-231.63,1251.207,-394.179,-67.079,1266.93,-424.187,-52.908,1100.013,-339.924,-56.233,992.714,-325.68,-49.803,992.275,-405.877,-65.073,771.876,-336.137,-141.365,771.417,-374.531,-70.009,852.934,-327.328,-130.101,684.756,-356.389,-69.499,689.505,-344.687,-276.818,1305.534,-640.635,-109.107,1301.424,-667.673,-209.428,1221.882,-826.532,-295.594,1150.874,-902.054,-269.132,1084.146,-864.773,-488.911,1029.268,-930.139,-519.517,1069.177,-867.428,-417.069,1102.69,-914.546,-565.997,1046.874,-888.286,-558.65,993.476,-933.211,-297.268,930.414,-455.755,-377.963,952.049,-574.485,-121.864,917.102,-511.575,-328.244,973.912,-691.174,-129.956,940.494,-615.345,-154.912,962.478,-696.046,-364.442,628.051,-439.203,-380.253,444.075,-460.561,-443.132,442.571,-553.103,-365.261,295.925,-477.591,-461.57,67.698,-496.525,-431.416,14.517,-566.12,-579.727,64.376,-422.846,-615.305,59.186,-508.555,-650.831,83.452,-446.025,-224.068,634.574,-805.732,-264.641,455.119,-809.88,-269.007,419.442,-715.223,-182.655,280.3,-841.504,-30.9,145.312,-883.391,50.666,152.519,-837.068,-117.213,36.483,-888.451,-113.491,46.521,-812.943,-158.36,36.306,-828.987
178,-344.546,1579.32,-497.441,-318.314,1516.518,-415.433,-203.823,1533.988,-421.538,-314.047,1514.673,-583.533,-207.554,1524.121,-578.836,-103.924,1353.66,-534.763,-75.669,1131.736,-578.575,-271.791,1273.836,-511.201,-322.485,1116.951,-542.374,-222.073,1248.867,-398.816,-57.679,1265.304,-428.567,-43.308,1098.072,-344.373,-46.523,990.747,-330.156,-40.039,990.359,-410.379,-55.17,769.799,-341.021,-131.503,769.399,-379.209,-60.149,850.913,-332.036,-120.035,682.68,-361.59,-59.419,687.413,-349.967,-267.634,1303.699,-644.963,-100.114,1300.205,-672.295,-200.905,1221.461,-831.504,-287.192,1150.854,-907.125,-260.466,1083.873,-870.437,-480.928,1029.761,-934.237,-510.956,1069.273,-870.872,-408.828,1102.923,-918.739,-557.603,1047.062,-891.486,-550.683,993.983,-936.723,-285.794,927.795,-461.094,-366.745,948.867,-579.827,-110.285,915.58,-516.933,-317.846,971.347,-696.302,-118.856,939.164,-620.637,-143.801,961.284,-701.271,-353.899,627.269,-443.895,-371.732,443.716,-464.787,-434.262,442.46,-557.818,-358.963,295.258,-479.702,-459.511,68.701,-497.37,-430.887,13.563,-566.317,-578.289,69.313,-424.245,-613.666,64.151,-510.118,-648.584,90.441,-448.031,-209.642,633.206,-809.968,-249.721,452.417,-815.861,-254.628,417.223,-721.855,-169.284,276.85,-845.44,-21.925,141.285,-884.102,60.77,144.217,-837.776,-113.512,36.682,-889.82,-109.128,46.85,-813.914,-152.971,39.815,-829.697
179,-335.138,1577.864,-501.068,-309.047,1514.917,-419.134,-194.506,1532.314,-425.149,-304.639,1513.357,-587.274,-198.145,1522.72,-582.503,-94.885,1352.235,-538.977,-65.532,1130.555,-583.475,-262.659,1271.466,-515.661,-312.376,1114.181,-547.256,-212.625,1246.493,-403.479,-48.329,1263.747,-432.774,-33.963,1095.891,-348.525,-37.238,988.61,-334.374,-30.634,988.243,-414.55,-45.575,767.582,-345.541,-121.817,767.214,-383.782,-50.64,848.754,-336.42,-110.284,680.504,-366.461,-49.715,685.219,-354.882,-258.395,1301.674,-649.321,-91.139,1299.04,-676.745,-192.142,1220.929,-836.442,-278.552,1150.76,-912.186,-251.555,1083.519,-876.096,-472.472,1029.924,-938.516,-502.001,1068.956,-874.606,-400.285,1102.926,-923.109,-548.786,1046.845,-894.997,-542.215,994.117,-940.622,-274.129,925.018,-466.482,-355.443,945.477,-585.113,-98.529,913.892,-522.131,-307.15,968.62,-701.83,-107.556,937.779,-625.802,-132.172,960.076,-706.435,-343.303,626.528,-448.855,-363.334,443.435,-468.845,-425.22,442.377,-562.67,-352.622,294.695,-481.466,-457.469,69.68,-498.498,-430.254,12.4,-566.472,-576.72,74.115,-425.985,-611.153,68.886,-511.503,-646.058,97.264,-450.594,-196.136,632.13,-815.342,-236.213,451.518,-822.165,-241.478,416.304,-728.211,-158.809,274.654,-848.53,-13.998,133.769,-884.553,69.245,134.216,-838.369,-113.202,36.352,-890.034,-108.043,46.411,-813.941,-152.813,39.375,-829.627
180,-325.942,1576.416,-504.643,-299.918,1513.298,-422.791,-185.367,1530.726,-428.659,-295.312,1512.111,-590.932,-188.86,1521.485,-586.043,-85.955,1351.036,-543.023,-55.445,1129.541,-588.062,-253.627,1269.088,-520.07,-302.183,1111.368,-551.946,-203.298,1244.182,-407.973,-39.008,1262.379,-436.791,-24.91,1093.575,-352.363,-28.398,986.376,-338.397,-21.46,986.072,-418.599,-36.297,765.356,-349.704,-112.457,764.936,-388.249,-41.494,846.561,-340.552,-100.809,678.211,-371.085,-40.232,682.949,-359.368,-249.195,1299.562,-653.639,-82.137,1298.036,-681.001,-183.236,1220.436,-841.319,-269.652,1150.653,-917.236,-242.312,1083.144,-881.725,-463.45,1029.823,-943.091,-492.587,1068.232,-878.595,-391.309,1102.717,-927.56,-539.484,1046.244,-898.849,-533.177,993.953,-944.839,-262.267,922.156,-471.714,-344.125,942.193,-590.203,-86.63,912.155,-527.256,-296.184,966.226,-706.986,-96.039,936.508,-630.758,-120.613,959.11,-711.323,-332.537,625.799,-453.947,-354.957,443.221,-472.766,-415.915,442.292,-567.32,-346.235,294.367,-483.275,-455.009,70.68,-499.516,-429.568,11.068,-566.553,-575.005,78.328,-427.925,-608.561,73.593,-513.75,-643.205,103.522,-453.424,-183.005,631.575,-821.294,-223.47,451.803,-828.781,-229.674,416.802,-733.539,-150.541,272.087,-850.54,-7.455,128.461,-885.211,76.483,125.628,-839.296,-112.431,36.084,-890.772,-105.911,46.197,-815.542,-152.133,40.621,-830.053
181,-316.77,1575.046,-508.106,-290.844,1511.739,-426.398,-176.327,1529.142,-432.049,-286.092,1510.921,-594.498,-179.643,1520.267,-589.451,-77.14,1350.082,-546.78,-45.267,1128.721,-592.375,-244.662,1266.846,-524.279,-292.013,1108.721,-556.385,-194.151,1242.029,-412.227,-29.736,1261.155,-440.642,-16.128,1091.221,-356.063,-20.03,984.208,-342.244,-13.003,983.884,-421.458,-27.235,763.197,-353.405,-103.209,762.647,-392.615,-32.772,844.448,-344.448,-91.529,675.974,-375.293,-31.074,680.737,-363.307,-240.044,1297.434,-657.791,-73.206,1297.27,-684.993,-174.104,1219.965,-845.923,-260.343,1150.537,-922.141,-232.574,1082.766,-887.272,-453.866,1029.48,-947.849,-482.703,1067.213,-882.851,-381.85,1102.336,-932.131,-529.659,1045.302,-902.993,-523.513,993.507,-949.583,-250.402,919.328,-476.746,-332.775,939.356,-595.07,-74.642,910.376,-532.147,-285.044,964.203,-711.826,-84.288,935.466,-635.467,-108.847,958.451,-716.011,-321.7,625.249,-459.012,-346.534,443.184,-476.491,-406.609,442.272,-571.659,-339.737,294.168,-485.237,-452.153,71.678,-500.749,-428.896,10.021,-566.558,-572.63,81.93,-429.814,-605.346,77.864,-515.985,-639.717,109.072,-456.191,-170.166,631.474,-826.952,-211.116,451.853,-834.631,-218.379,417.719,-738.14,-142.297,269.704,-852.743,-1.872,123.464,-885.979,82.388,117.567,-840.109,-111.797,35.896,-891.245,-104.17,46.179,-815.808,-150.457,40.958,-830.561
182,-307.687,1573.82,-511.57,-281.933,1510.355,-429.888,-167.388,1527.658,-435.375,-276.933,1509.777,-598,-170.468,1518.99,-592.804,-68.395,1349.113,-550.312,-35.069,1128.069,-596.394,-235.664,1264.747,-528.223,-281.895,1106.304,-560.514,-185.111,1240.114,-416.166,-20.611,1260.069,-444.257,-7.688,1088.906,-359.566,-12.132,982.109,-345.933,-4.721,981.725,-425.163,-18.579,761.173,-356.852,-94.255,760.353,-396.715,-24.453,842.461,-348.127,-82.562,673.809,-379.195,-22.162,678.657,-366.778,-230.88,1295.349,-661.708,-64.295,1296.648,-688.673,-164.7,1219.582,-850.263,-250.557,1150.328,-926.836,-222.34,1082.322,-892.562,-443.569,1028.842,-952.867,-472.296,1065.931,-887.392,-371.827,1101.717,-936.775,-519.214,1044.026,-907.547,-513.105,992.713,-954.679,-238.606,916.729,-481.542,-321.428,936.923,-599.721,-62.706,908.651,-536.786,-273.658,962.553,-716.266,-72.309,934.474,-639.935,-96.883,958.027,-720.39,-310.991,624.828,-463.649,-338.186,443.257,-479.98,-397.623,442.49,-575.625,-333.082,294.123,-487.365,-448.398,72.794,-501.999,-428.269,9.48,-566.504,-569.303,84.691,-431.5,-601.343,81.429,-517.914,-635.284,113.646,-458.439,-157.63,631.451,-831.97,-199.47,451.002,-838.849,-207.477,418.013,-741.902,-134.21,267.339,-855.326,2.81,118.313,-886.52,87.279,110.032,-840.774,-111.472,35.683,-891.588,-103.004,46.134,-816.286,-150.055,41.366,-830.648
183,-298.66,1572.795,-515.054,-273.181,1509.222,-433.349,-158.536,1526.327,-438.533,-267.791,1508.75,-601.45,-161.311,1517.758,-595.95,-59.604,1348.289,-553.587,-24.761,1127.528,-600.114,-226.627,1262.865,-531.909,-271.666,1104.163,-564.415,-176.083,1238.358,-419.825,-11.547,1259.066,-447.629,0.47,1086.661,-362.99,-4.532,980.141,-349.538,3.184,979.688,-428.826,-10.156,759.296,-359.962,-85.585,758.127,-400.677,-16.508,840.601,-351.653,-73.774,671.702,-382.701,-13.507,676.74,-369.818,-221.69,1293.474,-665.415,-55.354,1296.177,-692.107,-154.898,1219.324,-854.292,-240.214,1150.07,-931.285,-211.521,1081.93,-897.547,-432.539,1027.937,-958.093,-461.328,1064.377,-892.231,-361.114,1100.908,-941.463,-508.135,1042.474,-912.538,-501.932,991.629,-960.208,-227.019,914.429,-486.008,-310.028,934.935,-604.189,-50.881,906.925,-541.069,-261.934,961.256,-720.475,-59.669,933.544,-644.186,-84.74,957.674,-724.429,-300.337,624.44,-468.407,-329.895,443.532,-483.344,-388.725,442.871,-579.275,-326.113,294.388,-489.731,-443.828,74.014,-503.691,-427.121,9.175,-566.553,-564.726,87.001,-433.131,-596.538,84.461,-519.637,-629.963,117.394,-460.117,-145.666,630.901,-836.406,-188.617,449.852,-841.509,-197.548,417.753,-745.046,-127.218,264.687,-857.553,6.85,113.637,-886.912,91.425,102.928,-841.327,-111.156,35.531,-891.904,-101.847,45.955,-816.668,-149.185,41.605,-830.922
184,-289.73,1571.949,-518.512,-264.569,1508.322,-436.742,-149.896,1525.244,-441.558,-258.668,1507.862,-604.806,-152.222,1516.731,-599.005,-50.861,1347.584,-556.531,-14.286,1127.166,-603.415,-217.522,1261.241,-535.355,-261.384,1102.286,-568.143,-167.091,1236.797,-423.215,-2.608,1258.206,-450.611,8.286,1084.533,-366.269,2.648,978.306,-352.992,10.637,977.786,-432.258,-2.087,757.644,-362.887,-77.203,755.974,-404.358,-8.974,838.891,-354.968,-65.169,669.685,-385.918,-5.015,675.036,-372.472,-212.39,1291.869,-668.796,-46.257,1295.969,-695.221,-144.804,1219.234,-857.904,-229.235,1149.806,-935.497,-200.08,1081.603,-902.152,-420.666,1026.808,-963.518,-449.689,1062.573,-897.369,-349.721,1099.941,-946.228,-496.357,1040.662,-917.932,-489.885,990.32,-966.258,-215.601,912.497,-490.325,-298.553,933.387,-608.569,-39.15,905.473,-544.904,-249.99,960.317,-724.502,-48.156,932.567,-647.83,-72.491,957.24,-728.221,-290.07,624.54,-473.003,-321.721,444.202,-486.528,-379.901,443.569,-582.607,-318.675,295.164,-492.496,-438.241,75.425,-505.919,-423.871,9.334,-567.613,-558.855,89.186,-434.956,-590.909,87.356,-521.396,-623.761,120.478,-461.666,-134.745,629.676,-840.408,-178.757,448.626,-843.188,-188.293,417.125,-747.189,-120.997,262.279,-858.891,10.083,109.317,-886.89,94.848,96.217,-841.609,-110.933,35.47,-891.948,-100.89,45.771,-816.598,-148.695,41.746,-830.929
185,-280.933,1571.343,-521.941,-256.161,1507.693,-440.055,-141.455,1524.467,-444.403,-249.566,1507.173,-608.075,-143.114,1515.887,-601.826,-42.104,1347.166,-559.05,-3.818,1126.997,-606.344,-208.378,1259.925,-538.567,-251.01,1100.809,-571.759,-158.203,1235.517,-426.38,6.227,1257.571,-453.191,15.842,1082.567,-369.414,9.503,976.662,-356.299,17.617,976.076,-435.55,5.658,756.262,-365.695,-69.213,753.963,-407.847,-1.716,837.363,-358.145,-56.779,667.808,-388.749,3.263,673.641,-374.764,-203.025,1290.624,-671.949,-36.948,1296.053,-697.963,-134.249,1219.358,-861.22,-217.61,1149.563,-939.468,-187.977,1081.372,-906.363,-407.926,1025.425,-969.135,-437.387,1060.542,-902.854,-337.567,1098.826,-951.072,-483.842,1038.576,-923.762,-476.97,988.662,-972.393,-204.396,911.06,-494.474,-286.973,932.332,-612.937,-27.633,904.495,-548.417,-237.842,959.682,-728.517,-36.36,931.893,-651.262,-60.209,956.584,-731.804,-280.183,625.289,-477.187,-313.754,445.464,-489.425,-371.641,444.815,-585.79,-310.923,296.455,-495.459,-430.906,77.048,-508.69,-415.675,9.712,-570.961,-551.659,90.698,-437.428,-583.608,89.662,-523.979,-616.384,122.441,-463.965,-125.002,627.735,-843.906,-170.554,447.122,-844.409,-179.713,416.627,-748.149,-115.576,259.944,-859.12,12.724,105.458,-886.327,97.657,89.94,-841.522,-110.782,35.477,-891.852,-100.162,45.591,-816.389,-148.253,41.792,-830.924
186,-272.188,1570.886,-525.296,-247.937,1507.268,-443.212,-133.206,1523.842,-446.606,-240.449,1506.617,-611.205,-134.033,1515.227,-604.445,-33.409,1346.939,-561.24,6.647,1127.124,-609.001,-199.119,1258.882,-541.598,-240.648,1099.64,-575.337,-149.281,1234.415,-429.397,15.001,1257.171,-455.313,23.092,1080.752,-372.416,16.094,975.172,-359.416,24.277,974.543,-438.638,13.111,755.081,-368.298,-61.862,752.174,-410.151,5.147,836.055,-361.108,-48.549,666.13,-391.24,11.34,672.446,-376.884,-193.476,1289.762,-674.917,-27.386,1296.393,-700.316,-123.166,1219.578,-864.188,-205.282,1149.299,-943.151,-175.326,1081.251,-910.12,-394.268,1023.694,-974.881,-424.387,1058.239,-908.594,-324.68,1097.527,-955.916,-470.595,1036.202,-929.989,-463.079,986.607,-978.836,-193.463,910.232,-498.405,-275.341,931.748,-617.288,-17.028,903.879,-551.616,-225.602,959.494,-732.323,-24.072,931.577,-654.707,-47.999,955.732,-735.27,-270.673,626.719,-480.924,-306.062,447.312,-491.917,-363.785,446.66,-588.69,-302.58,298.331,-498.519,-421.173,78.327,-512.226,-405.057,10.699,-574.589,-542.633,90.746,-441.468,-573.846,90.291,-528.105,-607.357,122.388,-468.097,-116.053,625.551,-846.682,-163.653,445.502,-845.281,-171.473,416.444,-748.113,-110.833,257.821,-857.938,14.904,101.92,-885.281,99.952,83.929,-840.907,-110.628,35.566,-891.652,-99.568,45.371,-816.024,-148.032,41.771,-830.878
187,-263.467,1570.628,-528.501,-239.736,1507.007,-446.29,-124.964,1523.447,-449.124,-231.305,1506.223,-614.175,-124.925,1514.718,-606.817,-24.643,1346.98,-563.146,17.2,1127.602,-611.392,-189.831,1258.162,-544.599,-230.319,1098.9,-578.92,-140.4,1233.595,-432.319,23.737,1257.118,-456.99,30.072,1079.131,-375.182,22.381,973.91,-362.382,30.696,973.194,-441.598,20.312,754.159,-370.767,-54.329,750.424,-413.151,11.767,834.985,-363.881,-40.56,664.66,-393.596,19.187,671.576,-378.76,-183.773,1289.304,-677.788,-17.592,1296.985,-702.332,-111.618,1219.933,-866.87,-192.338,1149.009,-946.615,-161.989,1081.186,-913.557,-379.647,1021.608,-980.675,-410.691,1055.763,-914.601,-311.025,1096.026,-960.777,-456.541,1033.553,-936.642,-448.197,984.131,-985.519,-182.636,909.979,-502.162,-263.73,931.664,-621.555,-4.784,904.042,-554.701,-213.219,959.203,-736.615,-12.095,931.142,-657.96,-35.978,954.907,-738.639,-261.495,628.872,-484.257,-298.755,449.744,-494.104,-356.363,449.103,-591.238,-293.501,300.887,-501.523,-409.069,79.381,-516.581,-391.408,12.269,-579.193,-531.543,89.693,-446.799,-561.732,89.678,-533.695,-596.364,120.835,-473.657,-107.558,623.414,-848.725,-157.188,443.934,-845.618,-163.12,416.468,-747.15,-106.555,255.874,-855.796,16.722,98.67,-883.629,102.014,78.125,-839.638,-110.426,35.734,-891.287,-99.178,45.175,-815.409,-147.85,41.744,-830.767
188,-254.783,1570.467,-531.624,-231.6,1506.895,-449.236,-116.78,1523.22,-451.501,-222.175,1506.036,-617.075,-115.828,1514.414,-609.078,-15.732,1347.261,-564.792,27.786,1128.251,-613.644,-180.461,1257.746,-547.555,-220.045,1098.492,-582.597,-131.621,1233.028,-435.283,32.423,1257.323,-458.372,36.76,1077.776,-377.625,28.352,972.887,-365.122,36.855,972.124,-444.402,27.175,753.486,-373.018,-46.889,748.967,-416.299,18.115,834.138,-366.428,-32.826,663.42,-395.684,26.756,670.933,-380.489,-173.912,1289.245,-680.609,-7.517,1297.775,-704.074,-99.64,1220.406,-869.254,-178.784,1148.777,-949.877,-148.047,1081.259,-916.632,-364.084,1019.266,-986.545,-396.349,1053.03,-920.903,-296.628,1094.391,-965.657,-441.681,1030.562,-943.652,-432.199,981.337,-992.723,-171.969,910.253,-505.755,-252.269,932.05,-625.645,6.033,904.386,-557.444,-201.023,959.092,-740.757,-0.586,931.032,-661.038,-24.298,954.289,-741.942,-252.666,631.626,-487.267,-291.763,452.579,-496.199,-349.195,451.84,-593.331,-283.728,303.982,-504.4,-394.662,80.272,-521.888,-375.207,13.779,-584.715,-518.066,87.888,-453.137,-547.209,88.327,-540.313,-583.138,118.199,-480.331,-99.274,621.458,-850.15,-150.631,442.508,-845.099,-154.555,416.569,-745.989,-102.669,254.161,-853.006,18.555,95.414,-881.692,103.744,72.331,-837.79,-110.102,35.985,-890.829,-98.941,44.962,-814.769,-147.782,41.712,-830.654
189,-246.148,1570.454,-534.553,-223.521,1506.86,-452.023,-108.652,1523.165,-453.623,-213,1506.004,-619.792,-106.674,1514.375,-611.08,-6.586,1347.818,-566.19,38.237,1129.058,-615.576,-171.044,1257.648,-550.496,-209.745,1098.45,-586.296,-122.902,1232.774,-438.118,41.108,1257.726,-459.376,43.159,1076.614,-379.711,33.854,972.076,-367.729,42.791,971.236,-446.844,33.699,753.046,-374.942,-40.09,747.82,-418.792,24.103,833.552,-368.748,-25.471,662.43,-397.566,33.953,670.533,-381.993,-163.891,1289.51,-683.424,2.74,1298.707,-705.533,-87.086,1221.047,-871.435,-164.617,1148.547,-952.879,-133.56,1081.46,-919.232,-347.615,1016.596,-992.41,-381.239,1050.052,-927.337,-281.501,1092.61,-970.488,-426,1027.261,-950.926,-415.188,978.126,-999.939,-161.439,911.087,-508.818,-240.991,932.78,-629.289,17.173,905.063,-560.153,-189.72,959.497,-744.253,10.572,931.206,-663.962,-13.066,953.936,-744.948,-244.177,634.865,-489.869,-284.731,455.717,-498.085,-342.16,454.744,-595.208,-273.312,307.434,-506.921,-378.055,81.04,-527.892,-356.506,15.431,-591.083,-502.26,85.273,-460.251,-530.413,86.051,-547.707,-567.691,114.517,-487.73,-91.014,619.718,-850.91,-143.371,441.422,-843.591,-145.237,416.677,-743.576,-98.09,252.674,-850.031,20.486,92.122,-878.98,105.241,66.607,-835.386,-109.605,36.329,-890.212,-98.707,44.764,-813.925,-147.697,41.724,-830.523
190,-237.537,1570.536,-537.266,-215.39,1506.927,-454.653,-100.493,1523.362,-455.502,-203.737,1506.174,-622.338,-97.495,1514.612,-612.919,2.715,1348.516,-567.438,48.555,1129.999,-617.328,-161.505,1257.932,-553.412,-199.149,1098.726,-590.035,-114.307,1232.824,-440.865,49.856,1258.296,-460.185,49.354,1075.708,-381.411,39.543,971.526,-369.866,48.657,970.647,-449.064,39.817,752.825,-376.617,-33.648,746.893,-421.013,29.826,833.227,-370.775,-18.469,661.72,-399.345,40.721,670.315,-383.352,-153.672,1290.128,-686.183,13.152,1299.725,-706.815,-74.176,1221.797,-873.302,-149.905,1148.337,-955.68,-118.482,1081.76,-921.539,-330.197,1013.741,-998.198,-365.485,1046.863,-933.917,-265.636,1090.718,-975.257,-409.514,1023.624,-958.433,-397.15,974.558,-1007.179,-150.544,912.281,-511.863,-229.922,933.791,-632.366,28.143,905.964,-562.784,-178.734,959.785,-747.515,21.432,931.653,-666.736,-2.338,953.886,-747.8,-235.692,638.337,-492.034,-277.502,459.017,-499.744,-335.079,457.801,-596.865,-262.166,311.103,-509.529,-359.331,81.813,-534.539,-335.478,17.353,-598.229,-484.09,82.051,-467.896,-511.477,83.165,-555.419,-550.072,109.951,-495.478,-82.506,618.236,-851.294,-135.228,440.592,-841.47,-135.981,416.809,-741.544,-92.699,251.318,-847.348,22.424,88.996,-876.712,106.541,60.941,-832.727,-109.05,36.756,-889.573,-98.492,44.595,-813.061,-147.591,41.762,-830.418
